date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:15:50	1159/1159	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6191537b-d9f6cb46fe0fafa0;gz%22	https://dbtalden.online/robots.txt		(from )
23:15:50	20281/20281	---M-Z	200	added ('OK')	text/html	etag:%224f39-63246043-213957f71e781823;gz%22	https://dbtalden.online/siteoficiall/	C:/My%20Web%20Sites/MELLITUS/dbtalden.online/siteoficiall/index.html	(from )
23:15:51	5699/5699	---M-Z	200	added ('OK')	text/css	etag:%221643-63235338-d74b1297ff86f1ea;gz%22	https://dbtalden.online/siteoficiall/styles.css	C:/My%20Web%20Sites/MELLITUS/dbtalden.online/siteoficiall/styles.css	(from https://dbtalden.online/siteoficiall/)
23:15:51	121470/121470	---M-Z	200	added ('OK')	text/css	etag:%221da7e-63235338-a194b392fa227248;gz%22	https://dbtalden.online/siteoficiall/assets/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/My%20Web%20Sites/MELLITUS/dbtalden.online/siteoficiall/assets/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://dbtalden.online/siteoficiall/)
23:15:53	293430/293430	---M-Z	200	added ('OK')	application/x-javascript	etag:%2247a36-63235338-64fd7b3bf40053dc;gz%22	https://dbtalden.online/siteoficiall/assets/code.jquery.com/jquery-1.12.4.js	C:/My%20Web%20Sites/MELLITUS/dbtalden.online/siteoficiall/assets/code.jquery.com/jquery-1.12.4.js	(from https://dbtalden.online/siteoficiall/)
23:15:54	37045/37045	---M-Z	200	added ('OK')	application/x-javascript	etag:%2290b5-63235338-43190ad72da9a35b;gz%22	https://dbtalden.online/siteoficiall/assets/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/My%20Web%20Sites/MELLITUS/dbtalden.online/siteoficiall/assets/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://dbtalden.online/siteoficiall/)
23:15:54	4124/4124	---M-Z	200	added ('OK')	application/x-javascript	etag:%22101c-63235338-f90c49d189d93ba6;gz%22	https://dbtalden.online/siteoficiall/assets/use.fontawesome.com/106bf6f26c.js	C:/My%20Web%20Sites/MELLITUS/dbtalden.online/siteoficiall/assets/use.fontawesome.com/106bf6f26c.js	(from https://dbtalden.online/siteoficiall/)
23:15:54	103160/103160	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2024%20Sep%202022%2002:15:54%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/MELLITUS/connect.facebook.net/en_US/fbevents.js	(from https://dbtalden.online/siteoficiall/)
23:15:55	1363/1363	---M--	200	added ('OK')	image/jpeg	etag:%22f317bd460f0ad2b337e4b059422df034%22	https://images.converteai.net/292db38a-b0db-420a-bcd1-4ed01c003135/players/631d48ee7cb26a0009d93a91/thumbnail.jpg	C:/My%20Web%20Sites/MELLITUS/images.converteai.net/292db38a-b0db-420a-bcd1-4ed01c003135/players/631d48ee7cb26a0009d93a91/thumbnail.jpg	(from https://dbtalden.online/siteoficiall/)
23:15:56	2312/2312	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c74e1acda9bbd0122d499f0873e224be%22	https://scripts.converteai.net/292db38a-b0db-420a-bcd1-4ed01c003135/players/631d48ee7cb26a0009d93a91/player.js	C:/My%20Web%20Sites/MELLITUS/scripts.converteai.net/292db38a-b0db-420a-bcd1-4ed01c003135/players/631d48ee7cb26a0009d93a91/player.js	(from https://dbtalden.online/siteoficiall/)
23:15:57	19200/19200	---M--	200	added ('OK')	image/jpeg	etag:%224b00-63235338-5f737b33f4156625;;;%22	https://dbtalden.online/siteoficiall/img/WhatsApp%20Image%202022-07-01%20at%2018.24.57.jpeg	C:/My%20Web%20Sites/MELLITUS/dbtalden.online/siteoficiall/img/WhatsApp%20Image%202022-07-01%20at%2018.24.57.jpg	(from https://dbtalden.online/siteoficiall/)
23:15:57	107244/107244	---M--	200	added ('OK')	image/png	etag:%221a2ec-63235338-48849ff84384b6a3;;;%22	https://dbtalden.online/siteoficiall/img/BOTAO2.png	C:/My%20Web%20Sites/MELLITUS/dbtalden.online/siteoficiall/img/BOTAO2.png	(from https://dbtalden.online/siteoficiall/)
